"created_at","screen_name","text"
2020-03-27 17:43:35,"JoeBiden","Patients need ventilators.

Nurses need equipment.

And Donald Trump is attacking people who dare to do something about it. 

I thank God every day for people like @GovWhitmer, who are doing the work he won’t. https://t.co/vGruGrMVL8"
2020-03-27 16:26:00,"JoeBiden","The coronavirus is not Donald Trump's fault, but his inept response is.

He ignored the warnings for months, downplayed the threat it posed, and failed to take the action needed to combat the outbreak.

It's one of the greatest failures of presidential leadership in our history."
2020-03-27 13:39:32,"JoeBiden","It’s never a matter of if another pandemic will happen, it’s just a matter of when — and it’s the president’s job to ensure we’re ready.

Donald Trump's careless, shortsighted actions left our nation ill-prepared and now Americans are paying the price. https://t.co/45GVHtxUHA"
2020-03-27 01:30:00,"JoeBiden","The relief bill passed by Congress was a good start, but now we need to:

- Forgive at least $10,000 of student loan debt per person
- Provide emergency paid sick leave to everyone who needs it
- Ensure no one has to pay for COVID-19 treatment or an eventual vaccine"
2020-03-27 00:50:00,"JoeBiden","The American people are incredible. Across the country, folks are pulling together, helping one another, and doing what needs to be done to stop the spread. I'm so darn proud to be an American. https://t.co/bCyYCFBAML"
2020-03-27 00:09:00,"JoeBiden","President Trump is not responsible for the coronavirus, but he bears full responsibility for the slow and uncoordinated response. The harsh reality is that at least 3 million people now don’t have jobs because he didn’t do his job when it mattered. https://t.co/xlLlQCHn3c"
2020-03-26 23:17:00,"JoeBiden","Thank you to the first responders, health care providers, grocery and retail workers, and everyone on the front lines of this fight. Your hard work is what makes America run every single day — but especially in times of crisis. We truly couldn't get through this without you. https://t.co/kr8Q6Me77H"
2020-03-26 22:26:31,"JoeBiden","The Trump Administration misled the American people. https://t.co/rZehf87YUj"
2020-03-26 21:18:41,"JoeBiden","We've gotta act now to keep the doors open for small businesses on Main Street.

It's simple: The government provides the guarantees; the banks have to move the loans out fast.

If they won't, we need a financial version of the Defense Production Act to make it happen. https://t.co/k4ePem9xLX"
2020-03-26 20:00:01,"JoeBiden","If I were President, here's what I would do right now:

- Use all available authorities to turn the tide on this epidemic
- Launch a task force to ensure money rapidly gets to people who need it
- Bring leaders of Congress together to build the next deal https://t.co/F14kf8MRUF"
2020-03-26 19:57:08,"JoeBiden","We’re building a diverse coalition of @JoeBiden supporters. Whether you’ve been with us from the start or you’re just joining us — we’re grateful to have you on board! 

Add your name to our list of #TeamJoe supporters: https://t.co/Dr4793Ht5Q https://t.co/eGP1LSc5xb"
2020-03-26 19:14:42,"JoeBiden","Live from our homes to yours. Looking forward to tonight, @JimmyKimmel. https://t.co/C7sRuiwDvS"
2020-03-26 17:50:00,"JoeBiden","It's hard to believe this has to be said, but if I'm elected president, I will always lead the way with science. I will listen to the experts and heed their advice. I will do the opposite of what we’re seeing Donald Trump do every day."
2020-03-26 16:08:20,"JoeBiden","Across the country, ordinary people are stepping up and doing extraordinary things — folks like Isaac and Stephanie, who are creating supplies for their local hospitals. Stories like this one make me so proud to be an American. We will overcome this challenge — together. https://t.co/hazgIbUHe4"
2020-03-26 14:28:00,"JoeBiden","The Senate passed a major economic relief package late last night. It's a very important step, but the key is how it will be executed. If I were President, here's how I'd make it work: https://t.co/RmcOh0rRPL"
2020-03-26 01:00:00,"JoeBiden","""If the administration had reacted to the ventilator shortage in February, a private sector effort starting now might have made lifesaving equipment in mid- to late April. Now it is unlikely to be before June.""

Donald Trump's inaction will cost lives. https://t.co/83kiIngP6o"
2020-03-26 00:12:00,"JoeBiden","In times of crisis, American presidents have always stepped up to meet the moment. But all we've gotten from Donald Trump are lies, excuses, and scapegoats.

Trump has failed our country at a time when we need him most. https://t.co/d2vxUHGiH0"
2020-03-25 22:34:18,"JoeBiden","Alright @TeamJoe, join us for Happy Hour. Watch our virtual round table on the issues that matter to young folks: https://t.co/pFhYghw5dt"
2020-03-25 22:25:18,"JoeBiden","We will not allow this pandemic to rob our young people of the futures and the economic opportunities they have been working to build. https://t.co/IMsaB6Eeba"
2020-03-25 20:26:00,"JoeBiden","Dr. Fauci should be on TV a lot more than President Trump. https://t.co/Q6Oa9kGCZr"
2020-03-25 19:09:00,"JoeBiden","Alright, folks. We're doing a happy hour tonight and you're invited. Join us at 6:30 PM ET at https://t.co/xk0GcS7PGq. https://t.co/2Y8lpI2bEj"
2020-03-25 17:05:31,"JoeBiden","I'm about to deliver remarks on the impact of the Coronavirus on Young Americans. Tune in to watch live: https://t.co/hOoL3U77Ni"
2020-03-25 16:43:57,"JoeBiden","The character of the American people is on full display across the country. In the middle of a crisis, folks are stepping up and doing what they can to help out those in need. The Angeleno Campaign, led by my friend Mayor @EricGarcetti, is a great example of the work being done. https://t.co/eo8GGH6hmG"
2020-03-25 14:05:00,"JoeBiden","The American people are rising to meet this moment. We need our president to do the same."
2020-03-25 00:10:00,"JoeBiden","Let me be very clear: No one is expendable. No matter your age, race, gender, religion, ethnicity, sexual orientation, or disability.

No life is worth losing to add one more point to the Dow."
2020-03-24 23:31:00,"JoeBiden","President Trump says no one saw this coming, but that’s just not true. Our own intelligence officials were warning of the coronavirus threat back in January. Trump ignored them, and now we’re paying the price. https://t.co/HCNDWim5Oc"
2020-03-24 21:30:00,"JoeBiden","As Americans, we may be physically apart, but we are truly all in this together. When we have stood as one, this nation has never been defeated. And we are not going to be defeated now. https://t.co/T3pFw3DQlj"
2020-03-24 20:15:37,"JoeBiden","President Trump should stop attacking our nation's governors on Twitter and start delivering them the life-saving supplies they need. https://t.co/0Xa4Ewbozu"
2020-03-24 19:55:16,"JoeBiden","Coming up at 4 @JoeBiden on Coronavirus response, running for President in the time of social distancing and @realDonaldTrump possible stand off with public health officials and governors over the timing of turning the economy back on- join us!"
2020-03-24 19:30:00,"JoeBiden","Let me be clear: Donald Trump knew about the threat the coronavirus posed and failed to act. It’s one of the most unjustifiable failures of presidential leadership in American history. https://t.co/l8BdATZsaL"
2020-03-24 19:03:08,"JoeBiden",".@TheLeadCNN will air from 3-5 pm ET today/ noon- 2 pm Pacific. Our guests will include former VP @JoeBiden, @drsanjaygupta and other medical experts, and reports from around the world. Tune in --"
2020-03-24 18:38:00,"JoeBiden","The stakes in this election couldn’t be higher. Donald Trump is wholly unfit to lead this nation — and that has become even clearer in the last few weeks. We have to vote him out of the White House."
2020-03-24 17:23:11,"JoeBiden","It has been a month since this tweet. https://t.co/19C5oY2YSg"
2020-03-24 14:40:00,"JoeBiden","I know we are up to this challenge. The American people are strong, tough, brave, and big-hearted. We can and will overcome this — together."
2020-03-24 01:45:52,"JoeBiden","As this public health crisis rages, with the economy in peril, and with front line workers putting their lives at risk — Trump and Republican Attorneys-General are attempting to strip health insurance away from millions.

No more games. Drop this lawsuit. Save lives. https://t.co/aSgzVzOvlV"
2020-03-24 00:05:00,"JoeBiden","In January, Donald Trump claimed the coronavirus was “totally under control.”

In February, he said it would disappear.

Now, he’s saying it “could’ve been stopped pretty easily if we had known.”

Donald Trump knew. He failed to act. And now we’re paying the price."
2020-03-23 23:12:40,"JoeBiden","Across the country, there are incredible stories of folks stepping up to help their neighbors, stories like this one. It's who we are as Americans. Brave and big-hearted. Always willing to lend a hand and care for those in need.

We will overcome this, together. https://t.co/qeNUK1y5fx"
2020-03-23 22:01:00,"JoeBiden","Where are the tests?
Where are the masks?
Where are the ventilators?

The American people deserve answers, Mr. President. https://t.co/N2MWYKOzOu"
2020-03-23 19:47:00,"JoeBiden","Obamacare was a big deal — and that still holds true a decade later. On its tenth anniversary, we need to double down on our efforts to protect it from Donald Trump's attacks and build on it to ensure every American receives the care they need. https://t.co/aXqHL7LN9f"
2020-03-23 19:08:18,"JoeBiden","A $500 billion slush fund for corporations with almost no conditions is unacceptable. We have to ensure the help these companies receive goes to their workers — not their CEOs.

It's time for President Trump and Mitch McConnell to put American families first. https://t.co/SWU2bLhCGj"
2020-03-23 17:30:00,"JoeBiden","During a public health crisis, it's unconscionable that Donald Trump and others are continuing a lawsuit designed to strip millions of people of their health insurance. This morning, I called on them to drop the lawsuit and protect Americans' health care. https://t.co/PlfeFNwhG2"
2020-03-23 16:36:46,"JoeBiden","What is President Trump waiting for? 

Health care workers don't have enough masks to keep themselves safe.

Hospitals are running low on ventilators that sick Americans could literally need to breathe.

He needs to act now to deliver these essential supplies. Lives depend on it. https://t.co/du94NRJ0YI"
2020-03-23 14:47:41,"JoeBiden","I'm about to deliver remarks on the Coronavirus pandemic. Tune in to watch live: https://t.co/HpaqlEb7D1"
2020-03-23 14:12:00,"JoeBiden","President Trump and Mitch McConnell are trying to put a corporate bailout ahead of families. It's simply wrong. We need to be focused on helping hardworking Americans, communities, and small businesses — not handing big corporations a blank check. https://t.co/tMBZm26h3y"
2020-03-23 01:46:55,"JoeBiden","It’s simple: President Trump and Mitch McConnell are trying to put corporate bailouts ahead of families. And it’s wrong. Hardworking, struggling Americans should come first — not the big corporations looking for a blank check. https://t.co/pxGrnTYebF"
2020-03-23 00:27:00,"JoeBiden","President Trump’s dithering on preparing us for this global pandemic and his lies about his response to this dangerous crisis is one of the most unjustifiable failures of presidential leadership in American history. 
https://t.co/pFIoZCJWmH"
2020-03-22 23:28:37,"JoeBiden","In this moment of crisis, we should be sending federal resources to those who need it most. It's not just good economics — it's the right thing to do. We have to get this right."
2020-03-22 23:28:37,"JoeBiden","We should also increase monthly Social Security checks by $200/month, as proposed by Senator Wyden and colleagues. Seniors and people with disabilities are uniquely at risk right now."
2020-03-22 23:28:36,"JoeBiden","Additionally, we should forgive a minimum of $10,000/person of federal student loans, as proposed by Senator Warren and colleagues. Young people and other student debt holders bore the brunt of the last crisis. It shouldn't happen again."
2020-03-22 21:45:00,"JoeBiden","On March 6th, Donald Trump claimed: “Anybody that wants a test can get a test.”

That was a flat-out lie then, and it’s still not true today. It’s a disgrace.

We need to ensure everyone who needs a test can get one free of charge. Period."
2020-03-22 19:45:48,"JoeBiden","No bill should pass without immediate, generous relief for workers who are losing jobs and hours, small businesses losing revenue, and communities facing emergency needs."
2020-03-22 19:45:48,"JoeBiden","No bill should pass without conditions on corporations to ensure the help they get goes to their workers, not their CEOs. No blank checks."
2020-03-22 19:45:47,"JoeBiden","It's simple: The White House and @senatemajldr have tried to put corporate bailouts ahead of families. https://t.co/mFsPjmlbHW"
2020-03-22 18:53:00,"JoeBiden","We owe a debt of gratitude to the first responders, health care providers, grocery and retail workers, transportation workers, public safety officials, and everyone working around the clock to keep our country running. Thank you, thank you, thank you for all you’re doing."
2020-03-22 17:05:16,"JoeBiden","Mr. President — stop lying and start acting. Use the full extent of your authorities, now, to ensure that we are producing all essential goods and delivering them where they need to go. https://t.co/uIi1Rxha1C"
2020-03-22 15:16:00,"JoeBiden","In times of crisis, a president should calm and heal, lead the way with a steady hand, and provide a beacon of hope for the American people.

Donald Trump is incapable of doing that. https://t.co/0I7ZYNtqCV"
2020-03-21 22:30:00,"JoeBiden","We need action, not more empty words from President Trump. It’s time for him to step up and do his job. https://t.co/TBpXhoAg1P"
2020-03-21 21:08:00,"JoeBiden","Donald Trump has failed the American people. https://t.co/HsNl9M4h4r"
2020-03-21 17:29:00,"JoeBiden","Everyone knows that we're facing a real crisis from the coronavirus. But do you know how we got here and what we need to do next? Ron Klain, former White House Ebola Response Coordinator, breaks it down for us: https://t.co/XRkIw2EzM4"
2020-03-21 16:48:00,"JoeBiden","The coronavirus test should be made widely available and free.

The coronavirus vaccine, when ready, should be made widely available and free.

Treatment for coronavirus should be free, too.

We're in a crisis. No one should have to pay for their coronavirus health care costs."
2020-03-21 15:32:00,"JoeBiden","From day one, the goal of our campaign has been to unite the country — and in times of crisis, that goal is more important than ever. If we come together and all do our part, we will overcome this. I promise."
2020-03-21 01:12:42,"JoeBiden","The president has been behind the curve throughout this whole response. He’s talking about yesterday rather than where we need to be tomorrow. The president needs to stop talking and start rallying government action with the urgency and ambition this moment demands."
2020-03-21 01:12:42,"JoeBiden","Now he’s switched to falsely telling us that he’s taking action that he has not taken, and promising results that he’s not delivering. People are scared. They're frightened. And their president is just exacerbating their concerns."
2020-03-21 01:12:42,"JoeBiden","In times of crisis, the American people deserve a president who tells them the truth and takes responsibility. Donald Trump has not been that president. For months, he falsely told us we had nothing to worry about while praising China’s response for managing the coronavirus."
2020-03-20 23:38:00,"JoeBiden","If you have a minute, read these stories of folks coming together and helping out their neighbors. They represent who we are as Americans. In times of crisis, we stand as one. We look out for each other. And that’s how we’ll get through this — together. https://t.co/rardKq7Dtd"
2020-03-20 22:01:15,"JoeBiden","The President says no one cares about being tested.

Have you or a loved one had trouble getting tested? https://t.co/WrFcgCtriA"
2020-03-20 20:48:51,"JoeBiden","Getting money quickly to families is the right goal, but Senate Republicans are proposing to send significantly lower amounts to low-income families than those with higher incomes. That’s terrible economics &amp; terrible values. We should be targeting help to those who need it most. https://t.co/J0tS9K7c9Y"
2020-03-20 19:00:00,"JoeBiden","The lack of coronavirus testing in the U.S. is a national disgrace. https://t.co/kD9cEFtAUR"
2020-03-20 15:45:00,"JoeBiden","The least we can do for every grocery and retail worker working around the clock during this crisis is to provide a $15 minimum wage, paid sick leave, and strong workplace protections."
2020-03-20 13:47:51,"JoeBiden","Every CEO in America should be focusing on workers, families, and communities — not executive compensation and share prices."
2020-03-20 13:47:51,"JoeBiden","I am calling on every CEO in America to publicly commit now to not buying back their company's stock over the course of the next year. As workers face the physical and economic consequences of the coronavirus, our corporate leaders cannot cede responsibility for their employees."
2020-03-20 01:11:35,"JoeBiden",".@SenGillibrand has never been afraid to speak without fear, to be brave in the face of injustice, and to empower others to get off the sidelines. I'm thrilled and honored to have her support. https://t.co/3DWCZnsnqB"
2020-03-20 00:33:27,"JoeBiden","The words of a president matter, and Donald Trump has used his to downplay COVID-19 and mislead the American people. He is unfit to lead us through this crisis. https://t.co/s7tnaR4G7p"
2020-03-19 23:15:23,"JoeBiden","This administration is truly morally bankrupt. https://t.co/aUCRMbLsoS"
2020-03-19 22:06:46,"JoeBiden","Every worker on the front lines of the fight against COVID-19 deserves protections and accommodations that keep them and their families safe. I'm glad to see states stepping up to support folks — employers must do the same. https://t.co/QClURuStbV"
2020-03-19 18:48:00,"JoeBiden","My prayers go out to all those on the front lines of this crisis. https://t.co/KfNNRsdS7I"
2020-03-19 17:23:05,"JoeBiden","Doctors and nurses are making their own makeshift face masks today as they risk their lives to care for others. What other finding do you need to see to convince you to use every power you have to expand our supply of essential equipment, Mr. President?"
2020-03-19 17:23:04,"JoeBiden","Yesterday, President Trump said he was invoking the Defense Production Act, then turned around and said he wasn't planning to use it. The President should exercise these powers now. We need more ventilators, protective equipment, and critical supplies. We need action, not words."
2020-03-19 16:25:00,"JoeBiden",".@TulsiGabbard has put her life on the line in service of this country and continues to serve with honor today. I’m grateful to have her support and look forward to working with her to restore honor and decency to the White House."
2020-03-19 16:03:00,"JoeBiden","This is a moment to look out for our neighbors, care for the elderly, and thank the workers on the front lines of this fight. This is a moment to believe in one another.

When we do that, when we see the best in each of us, we’ll lift this nation up and get through this together."
2020-03-19 14:30:00,"JoeBiden","The Obama-Biden Administration set up the White House National Security Council Directorate for Global Health Security and Biodefense to prepare for future pandemics like COVID-19.

Donald Trump eliminated it — and now we're paying the price."
2020-03-19 01:20:00,"JoeBiden","Our campaign is building the broad coalition we need to win in November. https://t.co/cINCXLJnn0"
2020-03-19 00:36:30,"JoeBiden","I give you my word as a Biden: When I'm president, I will lead with science, listen to the experts and heed their advice, and always tell you the truth. https://t.co/tIpjW1ch0L"
2020-03-18 23:42:00,"JoeBiden","It is a national disgrace that millions of Americans do not have a single day of paid sick leave."
2020-03-18 22:45:00,"JoeBiden","We need comprehensive action to combat the coronavirus outbreak. That's why I'm calling for a decisive public health response to curb its spread and provide treatment to those in need, and a decisive economic response that delivers real relief. https://t.co/xjxsDmKPe3"
2020-03-18 20:45:00,"JoeBiden","I know the American people have the capacity to meet this moment. There’s nothing we’ve been unable to accomplish if we do it together."
2020-03-18 19:35:43,"JoeBiden","Stop the xenophobic fear-mongering. Be honest. Take responsibility. Do your job. https://t.co/nQ5aLVrpyb"
2020-03-18 18:36:58,"JoeBiden","Finding things to do at home can be challenging! Keep your little artists busy with our #TeamJoe coloring pages. <U+0001F58D> When you’re done — share your art with us! https://t.co/V6rbRswkGv"
2020-03-18 18:25:01,"JoeBiden","Much has been made of changes in President Trump's tone in recent days. But with our health care system at risk, a virus spreading, our economy on the brink — and so many lives at stake — it’s time to be less interested in his words and more focused on his actions — or inaction. https://t.co/txoIVUWxTO"
2020-03-18 16:46:00,"JoeBiden","In times of crisis, Americans stand as one. Volunteers raise their hands to help. Neighbors look out for neighbors. Businesses take care of their workers. That's who we are.

We can and will meet this challenge — together. https://t.co/xGcTQuc2gB"
2020-03-18 14:15:00,"JoeBiden","The next president will have to salvage our reputation, rebuild confidence in our leadership, and mobilize our country and our allies to rapidly meet new challenges — like future pandemics.

We need a leader who will be ready on day one. https://t.co/oizwBqv4Wd"
2020-03-18 03:14:17,"JoeBiden","Thank you, Arizona! https://t.co/X8k3ftTFWf"
2020-03-18 02:45:00,"JoeBiden","Thank you to everyone in Arizona, Florida, and Illinois who supported our campaign. From day one, our goal has been to unify our party and our nation — and tonight, we are one step closer to achieving that goal. Let’s do this, together. https://t.co/tcLufz2SBV"
2020-03-18 01:36:06,"JoeBiden","I'm about to address tonight's election results from Delaware. Tune in to watch live: https://t.co/zNUoV08KVa"
2020-03-18 00:27:37,"JoeBiden","Thank you, Illinois! https://t.co/CzdD7EuPTE"
2020-03-18 00:05:50,"JoeBiden","Thank you, Florida! https://t.co/i0x0LE5xhs"
2020-03-17 22:20:00,"JoeBiden","This moment demands that we choose:

Hope over fear
Unity over division
Truth over lies
Science over fiction"
2020-03-17 19:57:00,"JoeBiden","This crisis requires a decisive economic response. We need to do whatever it takes to deliver relief for our families and ensure the stability of our economy."
2020-03-17 18:56:00,"JoeBiden","Elections are happening today in Arizona, Florida, and Illinois. I encourage folks to vote by mail or curbside vote if you can. If you vote in person, please wash your hands, don’t touch your face, and stay 6’ from others in line. Learn more: https://t.co/yzZZp4uKFk"
2020-03-17 15:45:00,"JoeBiden","My mom always said, ""Being Irish is about faith, family, and courage.""

Today, we celebrate the strong role Irish-Americans have played in our communities, the strength of the U.S.-Ireland relationship, and the ongoing values shared by our two nations. Happy St. Patrick's Day! https://t.co/iUwvpb4Zk8"
2020-03-17 15:12:12,"JoeBiden","Michigan’s response has far outpaced the federal government’s in this crisis. Gov. Whitmer is leading decisively, while you are live-tweeting her appearances on cable news.

We need a president who will do their job and lead this country. https://t.co/WaZhxOdy6x"
2020-03-17 02:04:01,"JoeBiden","Thank you, Washington! https://t.co/j4tXRZ4znk"
2020-03-17 01:45:00,"JoeBiden","Coronavirus is bigger than any one of us. Please take care of yourself, wash your hands, and practice social distancing. We will get through this — together. https://t.co/133eiugfnJ"
2020-03-16 23:25:00,"JoeBiden","If I win the nomination, my pick for vice president will be a woman. If I win the presidency and have the opportunity, I will name the first black woman ever to the Supreme Court.

A Biden administration will reflect the country we are proud to work for. https://t.co/1rFvE94YIg"
2020-03-16 21:45:00,"JoeBiden","We are in a battle for the soul of this nation. Donald Trump threatens everything we stand for, he has:

- Fanned the flames of hate
- Embraced white supremacists
- Separated families at the border
- Threatened our democracy

We have to get him out of the White House."
2020-03-16 20:45:00,"JoeBiden","The coronavirus pandemic is bigger than any one individual. This moment requires all of us to come together — across the country and around the world — to solve this crisis. https://t.co/cbPrIYyjsa"
2020-03-16 19:15:00,"JoeBiden","In the wake of the coronavirus, we need a major bailout package that delivers real relief to the American people — not more handouts for giant corporations. https://t.co/Fi8SwNXDU5"
2020-03-16 18:25:58,"JoeBiden","Thank you to our health care providers, first responders, grocery and other retail workers, and so many others that are keeping us safe and prepared. This coronavirus pandemic makes it clear that all workers deserve paid sick live, workplace protections and unemployment benefits."
2020-03-16 14:28:00,"JoeBiden","We need a president who will always choose science over fiction."
2020-03-16 04:39:55,"JoeBiden","I know times are tough — but we’re going to get through this. 

We’ve got four big primaries coming up on Tuesday, and our campaign could really use your help. Chip in what you can — I really appreciate it: https://t.co/CoE18Qvo1b https://t.co/lfA6xEp9MI"
2020-03-16 02:14:00,"JoeBiden","$90 billion in clean energy funding. A huge reduction in the cost of solar so that we'll never build another coal plant again. 



I did that. Bernie watched. #DemDebate"
2020-03-16 02:04:27,"JoeBiden","We're building the campaign that will win this nomination and defeat Donald Trump. If you're with us, please chip in what you can right now to keep the momentum going from tonight's #DemDebate: https://t.co/K7gZczYZlN"
2020-03-16 02:01:31,"JoeBiden","Watch me. https://t.co/q8IAIlxWA2"
2020-03-16 01:56:58,"JoeBiden","The coronavirus pandemic is like a war. And in a war, you do whatever is needed to be done to take care of your people. #DemDebate https://t.co/3U1aarm3Ho"
2020-03-16 01:48:31,"JoeBiden","We need a comprehensive response to the coronavirus outbreak. My plan mounts a decisive public health response to curb the spread of this disease and provide treatment to those in need, and a decisive economic response that delivers real relief.

https://t.co/xjxsDn2qCD https://t.co/WQgl2SyM4z"
2020-03-16 01:39:37,"JoeBiden","Xenophobia is a disease. #DemDebate"
2020-03-16 01:34:41,"JoeBiden","We have to treat climate change like the existential threat it is. As president, I will:

- End subsidies for fossil fuel corporations
- Ban new drilling on federal lands &amp; waters
- Hold oil executives accountable
- Rally the world to raise the commitments of the Paris Agreement"
2020-03-16 01:33:14,"JoeBiden","No se puede negar la amenaza existencial del cambio climático, y se está acabando el tiempo para abordarlo. Tenemos que tomar medidas sin precedentes aquí en nuestro país y unir al mundo para hacer frente a esta crisis. 

Lea el plan completo: https://t.co/FbsOsyQkIo"
2020-03-16 01:32:58,"JoeBiden","There is no denying the existential threat of climate change — and time is running out to address it. We have to take unprecedented action here at home and rally the world to tackle this crisis head on.
 
Read the full plan: https://t.co/FbsOsyQkIo"
2020-03-16 01:17:11,"JoeBiden","Bernie Sanders voted against comprehensive immigration reform — and then went on TV with Lou Dobbs to brag about it.

Immigrants don't take our jobs. They create jobs. And we need a President who believes that to his or her core. #DemDebate https://t.co/lHePLtlTpo"
2020-03-16 01:10:58,"JoeBiden","My running mate will be a woman. #DemDebate"
2020-03-16 01:04:20,"JoeBiden","If Senator @BernieSanders is the nominee, I will throw my full weight behind his campaign and do everything I can to get him elected. If I am the nominee, I hope he will do the same. Nothing can keep us from being united in the fight to defeat Trump. #DemDebate"
2020-03-16 01:03:17,"JoeBiden","Bernie Sanders voted against the Brady background check bill that has kept 3 million firearms out of dangerous hands, not once, not twice, but five times. 

We need a president who will stand up to the @NRA — not one who stood with them against lifesaving gun safety measures."
2020-03-16 00:56:49,"JoeBiden","I took on Paul Ryan's cuts to Medicare and Social Security — to his face. #DemDebate https://t.co/wXp61eg5lf"
2020-03-16 00:52:18,"JoeBiden","People need help now. Not four years from now. Not eight years from now. We need a health care plan that can pass. #DemDebate"
2020-03-16 00:49:57,"JoeBiden","Senator @BernieSanders' attacks on my record on Social Security are a bunch of malarkey — and @PolitiFact agrees.

We should be focused on going after Donald Trump — not fellow Democrats. #DemDebate https://t.co/PEfKDyUBlW"
2020-03-16 00:46:26,"JoeBiden","All those people Bernie says he cares about would have been in deep trouble without the bailout in 2008/2009. It was about saving the economy — and I agree with Bernie, some bank executives should have gone to jail. #DemDebate"
2020-03-16 00:31:36,"JoeBiden","People want results, not a revolution. #DemDebate"
2020-03-16 00:23:44,"JoeBiden","This is bigger than any one of us. This calls for a national rallying to come together. #DemDebate"
2020-03-16 00:18:26,"JoeBiden","This is a crisis. We’re at war with a virus. 

No one should have to pay for coronavirus health care costs. #DemDebate"
2020-03-15 23:55:00,"JoeBiden","We need leadership that listens to science.
 
We need leaders who listen to experts and heed their advice.
 
We need American leadership that will rally the world to meet global threats.
 
We need leaders who are honest.
 
That is the responsibility of a president. https://t.co/zcdYiNWRCf"
2020-03-15 22:50:00,"JoeBiden","When we have a coronavirus vaccine ready to go, it should be made widely available, free of charge. Period."
2020-03-15 19:59:53,"JoeBiden","This primary has brought out our party's best ideas, and our nation is better for it. If I'm President, I'll continue to bring the best ideas from all corners of the country and fight to make them reality. To see these plans, you can go to my website: https://t.co/8bAii5T2FF"
2020-03-15 19:59:53,"JoeBiden","Second: Few people in the country understand how bankruptcy hurts working families more than Elizabeth Warren. Today, I am fully endorsing and adopting her bankruptcy plan, which she called ""Fixing Our Bankruptcy System to Give People a Second Chance."""
2020-03-15 19:59:53,"JoeBiden","First: Bernie has put forward a plan that would make public colleges and universities free for families whose income is below $125,000. It's a good idea, and after consideration, I am proud to add it to my platform."
2020-03-15 19:59:53,"JoeBiden","Across the country, middle and working class families are being squeezed by debt. This is a massive problem, and one that we need all of the best ideas to solve. That's why today, I'm adopting two plans from @BernieSanders and @ewarren to achieve this."
2020-03-15 18:35:00,"JoeBiden","No President can promise to prevent future outbreaks. But I can promise you that when I'm President, we will prepare better, respond better, and recover better. https://t.co/FwxXvfTchd"
2020-03-15 17:06:02,"JoeBiden","I'm incredibly grateful for @SpeakerPelosi's leadership every day — but especially in times of crisis. @senatemajldr McConnell should bring back the Senate immediately and pass this important bill to provide relief for American families. https://t.co/eylYXfvFNm"
2020-03-15 14:46:19,"JoeBiden","If you're exhibiting symptoms of COVID-19 — or might be at risk — absentee or vote by mail options are the best way to make your voice heard, while protecting your neighbors."
2020-03-15 14:43:52,"JoeBiden","The right to vote is the most sacred American right there is. State election officials are working closely with public health officials to hold safe elections. If you are feeling healthy, not showing symptoms, and not at risk of being exposed to COVID-19: please vote on Tuesday."
2020-03-14 22:36:00,"JoeBiden","The coronavirus will not discriminate based on national origin, race, gender, or zip code. It will touch people in positions of power and the most vulnerable in our society.

We need to take action to combat it.

https://t.co/6TVMKr9ygx https://t.co/E7J9olEhIR"
2020-03-14 18:56:15,"JoeBiden","The American people have the capacity to meet this moment. We will come together, look out for one another, and harness the ingenuity of our scientists. We can and will meet this challenge—together. https://t.co/xjxsDn2qCD"
2020-03-14 18:56:15,"JoeBiden","This crisis requires a national response. Not just from our elected leaders, or public health officials—but from all of us. We must follow the guidance of the @CDCgov and health officials and take appropriate precautions to protect ourselves and, critically, to protect others."
2020-03-14 18:56:14,"JoeBiden","I know many are anxious about the spread of the coronavirus and the threat it poses. And my thoughts are with all those affected, our first responders and health care providers who are putting themselves on the line for others, and everyone making sacrifices to stop the spread."
2020-03-14 17:10:36,"JoeBiden","The White House is no place for on-the-job training — Donald Trump's handling of the coronavirus has made that even more clear. We need a president who is ready to clean up his mess, take responsibility, and lead us forward on day one."
2020-03-14 15:46:28,"JoeBiden","Amy
Pete
Beto
Mike
Kamala
Cory
And you. 

#TeamJoe wouldn’t be here without your support. This is your campaign."
2020-03-13 18:05:00,"JoeBiden","We’re building a campaign powered by the backbone and the base of the Democratic party. A campaign that will defeat Donald Trump and restore the soul of this nation. Join us: https://t.co/gnaFCACYrW"
2020-03-13 14:20:00,"JoeBiden","I believe this nation can overcome four years of Donald Trump. But if he’s given eight years in the White House, he will forever and fundamentally alter the character of this nation.

We can’t let that happen. We have to defeat Donald Trump."
2020-03-13 01:05:00,"JoeBiden","At a moment when there is so much fear around the world, we need honest, steady, trusted American leadership.

If I’m elected president, I promise you I'll strive to give the nation that very leadership every day. https://t.co/WjOHDVMb6X"
2020-03-13 00:05:00,"JoeBiden","A wall will not stop the coronavirus.

Banning all travel from Europe — or any other part of the world — will not stop it.

This disease could impact every nation and any person on the planet — and we need a plan to combat it."
2020-03-12 22:55:00,"JoeBiden",".@CoryBooker is right — this is our moment in history. We need your help to beat Donald Trump and set our nation on a new path. If you’re with us, chip in today: https://t.co/SxalF8DnNU https://t.co/kfq0AMwyZm"
2020-03-12 21:18:00,"JoeBiden","No president can promise to prevent future outbreaks, but I can promise you this: When I'm president, we will be better prepared, respond better, and recover better. We'll lead with science and listen to the experts. And I will always, always tell you the truth."
