"created_at","screen_name","text"
2020-01-21 21:20:00,"JoeBiden","Ten years ago, the Supreme Court unleashed an unlimited flood of dark money into our politics with its Citizens United decision—further corrupting our politics &amp; eroding faith in our democracy.

It’s time we end Citizens United. Add your name if you agree: https://t.co/WJ5YRnXGPm"
2020-01-21 19:22:01,"JoeBiden","Not a joke folks! @JoeBiden and @DrBiden have events across the state and want to see you there! 

Save your seat now: https://t.co/nVr4bc5Oj4"
2020-01-21 19:21:35,"JoeBiden","<U+0001F6A8>@JoeBiden is coming back to the Granite State! <U+0001F6A8>

RSVP <U+2B07><U+FE0F>

https://t.co/kmKXasDt6W
https://t.co/XeFkKJyOpE

#NHPolitics https://t.co/Dd2S1aHNWq"
2020-01-21 19:14:00,"JoeBiden","I was reminded this weekend by Pastor McCallum that we've got to bring a sense of community back to this country. That work starts now. https://t.co/TB2R8sg3z7"
2020-01-21 04:28:26,"JoeBiden","Social Security is the bedrock of American retirement. And in my administration, we won't just protect it. We'll expand it. https://t.co/Uwilx0GlDQ"
2020-01-21 04:00:35,"JoeBiden","Thanks for acknowledging this, Bernie. These kinds of attacks have no place in this primary. Let’s all keep our focus on making Donald Trump a one-term president. https://t.co/tmFbLm98xd"
2020-01-21 02:39:03,"JoeBiden","The courage shown today by the lawmakers, staff, and gun safety advocates in Richmond is inspiring. It's long past time the calls for reform are met with concrete action that ends our gun violence epidemic. #IStandWithVirginia today, and every day, until the job is done. https://t.co/ouiZVkgzrT"
2020-01-21 00:20:00,"JoeBiden","From my days as a public defender to my time as Vice President — I've spent my entire career fighting against discrimination and championing civil rights. I'm running for president to bring that fight to the Oval Office and give everyone a full share of the American dream. https://t.co/y015JDgrti"
2020-01-20 23:00:27,"JoeBiden","In times of crisis and division, a president should seek to calm and heal. But time and again, President Trump has chosen to further stoke the flames.

He is poison to the soul of our nation. https://t.co/CreIEMIHkE"
2020-01-20 21:00:00,"JoeBiden","As Dr. Martin Luther King Jr. said, “The arc of the moral universe is long, but it bends toward justice.” As we seek to restore the soul of this nation from a long moral lapse, we look to those words and take solace that this too shall pass and justice will prevail. #MLKDay"
2020-01-20 20:08:00,"JoeBiden","Honored to have won Jacquelyn's endorsement. https://t.co/tGpNZjXacu"
2020-01-20 14:28:47,"JoeBiden","Donald Trump's poisonous rhetoric and divisive politics have brought America to an inflection point. In this moment, we have an enormous opportunity to take the next great step forward as a nation.

Let's get to work. We can do this, together. https://t.co/4jTqAI3aCj"
2020-01-20 01:32:27,"JoeBiden","This is a big victory for South Carolina. The right to vote is the most fundamental American right there is — we have to break down barriers to the ballot box and ensure every American can make their voice heard. https://t.co/ASdIG2vkFe"
2020-01-19 21:11:36,"JoeBiden","The big banks didn't need an additional $32 billion in savings, and their shareholders certainly didn't need an extra $21.5 billion in payouts.

It's time we ensure corporations pay their fair share and that our country rewards work — not wealth. https://t.co/eW8qS4yNBf"
2020-01-19 19:56:00,"JoeBiden","The 60th anniversary of our alliance with Japan reminds us that close partnership and deep cooperation are among our greatest assets. I understand the value of our alliances; they make us stronger. I would build on this legacy, rather than dismantling it."
2020-01-19 17:16:48,"JoeBiden","I stand with the snow plow drivers who work day in and day out to keep our roads safe, often in dangerous conditions. Every worker in this country deserves the dignity that comes with fair wages and benefits. Stay safe out there, @IBT_320. https://t.co/hVLXy2urWP"
2020-01-19 16:16:59,"JoeBiden","Thank you @Captsully for sharing your story. There’s a lot of kids who I bet needed to hear it. 

Being different isn’t a barrier to success. It can give you the strength to save lives in a crash landing — or even run for President. https://t.co/0sYl6VhJyr"
2020-01-19 00:00:00,"JoeBiden","Donald Trump continues to embrace corruption at home and abroad. Rather than addressing the root causes pushing people to flee Central America, he has undermined anti-corruption bodies—first in Guatemala and now in Honduras. https://t.co/bJzaXo3XAQ"
2020-01-18 22:15:00,"JoeBiden","There used to be a basic bargain in this country—when you worked hard, you shared in the prosperity you helped create. But CEOs and Wall Street continue to put profits over workers. It's wrong.

We have to restore the dignity of work and ensure everyone earns what they deserve."
2020-01-18 19:53:00,"JoeBiden","Together, we're going to beat Donald Trump and take back this country.

Chip in if you’re ready to leave him in the dust: https://t.co/wyp2zOcUWA https://t.co/qCgcncjpln"
2020-01-18 18:01:00,"JoeBiden","Weapons of war have no place in our communities. It’s time we take on the @NRA and ban assault weapons for good."
2020-01-18 16:15:00,"JoeBiden","Vermont — you don't have to wait until March 3rd to cast your ballot, you can early vote now! Head to https://t.co/bj5863RbJr to find all the info you need to make your voice heard in the primary. https://t.co/L4oMQotl0g"
2020-01-18 00:20:00,"JoeBiden","Happy birthday, @MichelleObama. You’re a shining light in the lives of all that have the honor of knowing you. Jill and I are grateful to call you a dear friend.

But don’t tell Jill — I’m still eating ice cream. And I’m not sorry. https://t.co/YSvEKrvlRk"
2020-01-17 22:54:54,"JoeBiden","We need a president who respects our troops — and who will restore honor and integrity to the Oval Office. https://t.co/q9o1dUJ00h"
2020-01-17 22:54:34,"JoeBiden","Donald Trump says he prefers war heroes who ""weren't captured."" He attacks Gold Star families. Now he calls our generals “losers,"" “babies” and “dopes.""

He degrades the office he holds every day. https://t.co/mvLLdHCzRz"
2020-01-17 22:10:04,"JoeBiden","No malarkey here. https://t.co/7ODeSCfYMu"
2020-01-17 21:33:00,"JoeBiden","Minnesota — early voting is now open! Don’t wait until March 3rd to cast your ballot, head to the polls and be one of the first in the nation to make your voice heard in the primary.

Find everything you need to know here: https://t.co/WGNqS2VPDH https://t.co/PfCV0FiHLq"
2020-01-17 18:56:00,"JoeBiden","It is a moral failing when children are ripped from their parents' arms, locked away in overcrowded detention centers, and denied toothbrushes and soap.

We have to end Donald Trump's cruel policies and build a fair and humane immigration system."
2020-01-17 13:55:04,"JoeBiden","This isn't just about who I am, this is about who we are as a country. We're tough, resilient, but always full of hope. With every fiber in my being, I believe there’s not a single thing we can't do—if we do it together. https://t.co/GfPWX1VTvH"
2020-01-17 01:30:00,"JoeBiden","Hate never goes away; it just hides. And when leaders give it oxygen — as Donald Trump has done — it comes roaring back. https://t.co/NsCSRzlWlk"
2020-01-17 00:45:22,"JoeBiden","America’s farmers have had enough of your empty promises, Mr. President. https://t.co/nsOyktOqkR https://t.co/9NSJj7pRjY"
2020-01-17 00:09:15,"JoeBiden","Let's be clear: white supremacy, racism, and violence have no place in America. We have to root out these evils and give hate no safe harbor. If we stand together, we will win the battle for the soul of our nation. https://t.co/A5NlIcOPZr"
2020-01-16 22:30:03,"JoeBiden","Voting is a right. https://t.co/Ch2ZCfLqXz"
2020-01-16 21:15:00,"JoeBiden","A president has to be able to not only fight — but heal and bring our country together. I promise you that’s what I will do if I’m elected. https://t.co/MiRb0eGq9H"
2020-01-16 19:30:00,"JoeBiden","The character of our nation is on the ballot in this election. We are so much better than who Donald Trump thinks we are — and we have to prove that this November. https://t.co/dToLAHQ2Hd"
2020-01-16 17:41:44,"JoeBiden","If true, this constitutes an unprecedented attack on our Foreign Service. Amb. Yovanovitch spent her life advancing U.S. interests, only to be defamed by this administration. Our diplomats deserve better. It's inexcusable that Sec. Pompeo won't defend them. https://t.co/R3rCeQEKX9"
2020-01-16 02:38:29,"JoeBiden","America has never lived up to our promise of equality for all, but we've never stopped trying. Virginia brought us closer to that highest ideal today by ratifying the long overdue #ERA.

Women's rights should be explicitly in our Constitution—not left to the whims of legislators. https://t.co/F4E4PYEo0f"
2020-01-16 01:05:00,"JoeBiden","I'm more optimistic about our future today than I was when I got elected to the Senate as a 29-year-old. If we come together and unite this country, there's not a single thing we can't do. https://t.co/LGNHTgei6W"
2020-01-16 00:30:20,"JoeBiden","My thoughts and prayers are with Mustafa Kassem's family at this difficult time. His death, after six years in an Egyptian jail, is an outrage. Americans unjustly detained anywhere in the world deserve our government’s full support and relentless efforts to secure their release. https://t.co/aWpCb3VJHO"
2020-01-15 23:05:43,"JoeBiden","This seems like a great reason to rejoin the Paris Agreement, @realDonaldTrump. https://t.co/HHI4KUokcF"
2020-01-15 22:15:00,"JoeBiden","I’m proud that today, our campaign is launching HBCU Students for Biden. This program will be dedicated to helping HBCU students throughout the country learn how to organize for our campaign. 

Sign up here: https://t.co/uDMyQf9hHx https://t.co/blPhAsMK1m"
2020-01-15 20:40:00,"JoeBiden","I'm ready to debate Donald Trump on the economy. The American people are getting clobbered, and the wealthy are the only ones doing well. We have to rebuild the middle class, and this time, make sure everyone comes along. https://t.co/C36Kym6X8J"
2020-01-15 18:40:00,"JoeBiden","Cornell is right — everything is at stake this November. We have to get Donald Trump out of the White House and unite this country. Because if we come together and act as one America, there is nothing that we can't accomplish. https://t.co/RkNCr4M0ag"
2020-01-15 17:06:55,"JoeBiden","Historically Black Colleges and Universities have always been the heartbeat of our country’s fight for justice. That’s why I’ll invest $70 billion in HBCUs and Minority-Serving Institutions.

When HBCUs rise, we all rise—join HBCU Students for Biden today: https://t.co/oZQOh9KPTt https://t.co/HqlwjwgeTU"
2020-01-15 05:45:00,"JoeBiden","I just got off the debate stage in Iowa, where we're in the homestretch before the caucus. With just 19 days left, every dollar counts.

Chip in if you're ready to take back this country and make Donald Trump a one-term president: https://t.co/dZBws0E8HE https://t.co/DJDvE02g5l"
2020-01-15 04:16:25,"JoeBiden","This is the United States of America. There’s not a single thing beyond our capacity, if we do it together. Let’s go do it. #DemDebate"
2020-01-15 04:14:16,"JoeBiden","With just 20 days until the Iowa Caucus, we need your help to fuel our campaign. Every donation—big or small—goes a long way in this homestretch.

If you liked what you heard at tonight's #DemDebate, please chip in what you can to keep our momentum going: https://t.co/oHhLJeow4L"
2020-01-15 04:03:17,"JoeBiden","Look, I’ve been the object of Donald Trump’s affection now more than anyone else on this stage. I’ve taken all the hits he’s delivered, and I’m only getting stronger in the polls. #DemDebate"
2020-01-15 03:38:26,"JoeBiden","Republicans have savaged my only surviving son. They’ve spread lies about me that networks won’t even carry. It doesn’t matter if they go after me.

As President of the United States, I have to be able to not only fight — I have to heal. And that’s what I’ll do if I’m elected."
2020-01-15 03:34:22,"JoeBiden","Child care is personal to me: I was a single parent as a young senator. I commuted home to Delaware every night to tuck my kids into bed. Child care should be affordable for every parent. #DemDebate"
2020-01-15 03:23:01,"JoeBiden","Make no mistake, the situation with Iran is a crisis of Donald Trump’s own making. He claimed walking away from the Iran deal would deter Iranian aggression and result in a better deal. He failed on both accounts. https://t.co/S2nsclIN1B"
2020-01-15 03:16:11,"JoeBiden","Under the Biden administration, labor and environmental groups will be at the table to negotiate trade agreements. Period. https://t.co/gKXwU2SpVu"
2020-01-15 03:04:27,"JoeBiden","Medicare should be able to negotiate prices with drug companies. #DemDebate"
2020-01-15 03:00:23,"JoeBiden","I’ve been very clear about what my health care plan would do: Build on Obamacare by giving Americans more choice, reducing health care costs, and making our health care system easier to navigate. #DemDebate"
2020-01-15 02:42:34,"JoeBiden","If we don’t write the global rules of the road for trade, cyber, climate change, and so much more, they may be written by China or other nations that don’t share our values. #DemDebate"
2020-01-15 02:35:06,"JoeBiden","I wouldn’t meet with Kim Jong Un without pre-conditions. By meeting with him, Donald Trump gave Kim Jong Un what he was looking for: legitimacy. I will work closely with our allies and hold China accountable for its lack of pressure on the Kim regime’s bad behavior. #DemDebate"
2020-01-15 02:22:35,"JoeBiden","No president can take our country to war without the informed consent of the American people. #DemDebate"
2020-01-15 02:20:44,"JoeBiden","There’s a big difference between sending tens of thousands of American combat troops to the Middle East indefinitely – which I oppose and will end – and using small teams of special forces to support local forces doing the fighting to advance our common security. #DemDebate"
2020-01-15 02:17:52,"JoeBiden","No one should shed a tear for Qassem Soleimani. But Trump’s reckless escalation and thoughtless withdrawal from the Iran nuclear deal has made America less safe. We need a return to diplomacy and a steady hand at the wheel to navigate an increasingly dangerous world. #DemDebate"
2020-01-15 02:15:10,"JoeBiden","When Trump discarded the Iran nuclear deal he promised it would produce a “better” one and curb Iranian aggression—the reverse happened. Iran has restarted its nuclear program and become more provocative. I’ll return to smart, disciplined diplomacy to address the threats we face."
2020-01-15 02:10:33,"JoeBiden","In 2009 President Obama asked me to oversee our effort to bring home our combat troops. I’ll put my record and my judgment up against anyone in terms of who is the right person to be Commander in Chief. #DemDebate"
2020-01-15 01:45:00,"JoeBiden","I’m about to step on stage for tonight’s #DemDebate in Iowa. Make sure to follow along here and on @TeamJoe for updates throughout the night, and tune in to @CNN at 9 PM ET to watch live!"
2020-01-15 01:01:56,"JoeBiden","So much of what’s tearing this country apart can be fixed if we treat each other with basic dignity and respect once again. That starts with having a president who leads by example. https://t.co/izfs0K7Jk0"
2020-01-14 21:34:43,"JoeBiden","Donald Trump has once again sided with corporations over American workers by making it easier for them to get away with wage theft and overtime violations.

It's time we put workers' rights over corporate greed and ensure everyone has the workplace protections they deserve. https://t.co/6SgkalkZCT"
2020-01-14 18:05:00,"JoeBiden","We’re in a battle for the soul of our nation — and Donald Trump is poison to our soul. He has:

- Fanned the flames of hatred and bigotry
- Embraced dictators
- Ripped children from their parents' arms
- Degraded our national character

We have to get him out of the White House."
2020-01-14 14:30:38,"JoeBiden","Why are you so obsessed with me, Mr. President? https://t.co/BbAawEvQo6"
2020-01-14 03:10:36,"JoeBiden","I'm married to a teacher, I see firsthand how difficult it is. We've got to let educators do their job so our students can succeed - that means paying them the salaries they deserve and giving them the respect that they've earned. https://t.co/iRLj2DPa2o"
2020-01-14 02:12:55,"JoeBiden","From day one, Donald Trump has been determined to roll back every environmental protection he could get his hands on.

At a time when the climate crisis is pushing our planet to the brink, we should strengthen protections — not weaken them. https://t.co/RPfnT2Fz9y"
2020-01-14 01:05:00,"JoeBiden","The stakes of this election could not be higher. Eight years of Donald Trump will fundamentally alter the character of our nation. We can't let that happen.

We have to do everything in our power to make him a one-term president."
2020-01-14 00:03:58,"JoeBiden","When we said to give us your tired, poor, and huddled masses, we absolutely did not mean ""unless they are fleeing violence."" https://t.co/OeIWRpPC8I"
2020-01-13 22:01:32,"JoeBiden","Transit workers are being attacked every day, often while buses are moving, putting bus drivers and riders in harm's way. That's why I strongly support the Transit Worker and Pedestrian Protection Act to protect our workers from harm while doing their job. https://t.co/4nbHsjtKRr"
2020-01-13 20:25:00,"JoeBiden","Donald Trump has no strategy when it comes to Iran. No endgame. The only way out of his self-made crisis is through diplomacy — clear-eyed, hard-nosed diplomacy grounded in strategy, that's not about one-off decisions or one-upmanship. https://t.co/yfb8OE98Xu"
2020-01-13 18:25:26,"JoeBiden","Come on. Your administration has been arguing in court to repeal protections for people with pre-existing conditions.

You're trying to take health care away from millions of people. The least you could do is be honest about it. https://t.co/T0XxHFgy44"
2020-01-13 16:26:00,"JoeBiden","Cory, you campaigned with joy and heart, and instead of just talking about bringing people together, you did it every day. You made our politics better just by running. Grateful to you and looking forward to your continued leadership."
2020-01-13 15:04:53,"JoeBiden",".@JoeBiden's leadership is needed now more than ever before. 

Help him when the #iacaucus, no matter where you live. 

Sign up today: https://t.co/e30y7TUFEF https://t.co/A4BnmxyhOz"
2020-01-13 02:26:00,"JoeBiden","Puerto Rico should not be treated any differently than if this happened anywhere else in America — it's wrong. We should be surging all the help that is needed to fix the damage done by the earthquakes. https://t.co/AIAuQy2Fjs"
2020-01-12 23:00:09,"JoeBiden","There’s enormous opportunity once we get rid of Donald Trump. We can:

- Address the climate emergency
- Build a more inclusive middle class
- Build on Obamacare
- Ensure our government works for everyone — not just the powerful"
2020-01-12 20:58:58,"JoeBiden","Trump’s reckless policies have needlessly endangered our interests in the Middle East. But none of us should be under any illusions about the Iranian regime, and the Iranian people — like all people everywhere — have the right to peaceful protest. The world should support them."
2020-01-12 18:21:00,"JoeBiden","Gracias por su apoyo, Mayor @EricGarcetti. Estoy orgulloso de caminar junto a los bomberos, los Angelenos, y los Americanos. Y hoy, me siento orgulloso de caminar junto a ti. Vamos. https://t.co/X0WRq7QEnD"
2020-01-12 18:10:00,"JoeBiden","Thank you for your endorsement, Mayor @EricGarcetti. I’m proud to walk with firefighters, Angelenos, and Americans. And today, I’m proud to walk with you. Let’s do this. https://t.co/I01t0L2wXI"
2020-01-12 00:50:35,"JoeBiden","I want to congratulate my friend Iowa Attorney General Tom Miller on making history. I've known Tom for years, he has never been afraid to take on the tough fights and has always served with honor and integrity—Iowa and our nation are better because of it. https://t.co/plv5WDvUbc"
2020-01-11 21:26:00,"JoeBiden","I've seen firsthand how hard our educators work for little pay and with few resources. They deserve better. It's time we support our educators by giving them the pay and dignity they deserve. https://t.co/d1o4WnUNrt"
2020-01-11 19:36:00,"JoeBiden","What kind of nation are we if we simply accept that kids learn active shooter drills with their ABCs? We have to take on the @NRA and pass common-sense gun safety reforms to protect our children. https://t.co/d76FxbwBuB"
2020-01-11 17:57:51,"JoeBiden","Congratulations to President Tsai and the people of Taiwan for another successful election. You are stronger because of your free and open society. The United States should continue strengthening our ties with Taiwan and other like-minded democracies. https://t.co/NAt6ldYpRj"
2020-01-11 17:45:00,"JoeBiden","Members of Teamsters Local 104 are striking against ASARCO for their unfair labor practices—I called into the picket line to support them. Every company should provide its workers with the pay and benefits they've earned—especially one that pulls in over $1 billion in profits. https://t.co/Pm1EYxodmU"
2020-01-11 01:31:43,"JoeBiden","Firefighters represent the best of America — courageous, selfless, and always answering the call to duty. I'm grateful to those who are heading to help our friends in Australia battle devastating wildfires. https://t.co/ncemFZLB6M"
2020-01-11 00:05:00,"JoeBiden","Being a nation of immigrants is and has always been one of our greatest strengths. Our diversity has always made us stronger, but Donald Trump doesn’t get that. https://t.co/W8ORewXTYA"
2020-01-10 21:01:00,"JoeBiden","Make no mistake: the situation with Iran is a crisis of Donald Trump's own making. He brought us to the brink of war with no plan and no strategy.

He is the most erratic and incompetent commander in chief we've ever had. https://t.co/LkmJvh1FAn"
2020-01-10 18:35:00,"JoeBiden","I've released 21 years of my tax returns. Why haven't you released any of yours, Mr. President?

Release your taxes or hush up about corruption. https://t.co/g1C7l4imKW"
2020-01-10 15:15:00,"JoeBiden","Donald Trump brought us dangerously close to starting a new war with Iran without any semblance of a plan.

This moment requires a leader who will be ready on day one to pick up the pieces and repair the damage Trump has caused. https://t.co/HDNnbR8tEB"
2020-01-10 02:16:38,"JoeBiden","I started the Cancer Moonshot so we could be the generation that finally cures cancer.

You then tried to slash nearly $1 billion for cancer funding.

We're lucky that the cancer rate is down, but we're luckier that Congress stopped you. https://t.co/MY3BtXMLoE"
2020-01-09 22:01:00,"JoeBiden","This election is about the soul of America — and a nation that allows our epidemic of school shootings to continue has a troubled soul. We have to beat the @NRA and get weapons of war off our streets. Lives depend on it. https://t.co/WtSljHo3ka"
2020-01-09 19:44:07,"JoeBiden","Facebook continues to put their profits over the truth — allowing politicians like Donald Trump to spend an unthinkable amount of money on paid disinformation. Our democracy is worse off for their failure to confront this. https://t.co/sKaAjHsKc7"
2020-01-09 17:20:44,"JoeBiden","This election is different — the stakes are higher. It’s going to take a strong, experienced leader to put us back on track. But as Olivia says, we need a compassionate leader to unite us. That’s @JoeBiden. WATCH: #NHPolitics #FITN https://t.co/cVevFhyzz7"
2020-01-09 17:20:16,"JoeBiden","Folks from across the country are heading to Iowa to talk to voters about @JoeBiden! Want to join them? Sign up now <U+2B07><U+FE0F>"
2020-01-09 15:45:00,"JoeBiden","We are so much better than who Donald Trump thinks we are. We don’t have to give in to his dark, petty, angry vision of America. We can choose to be the more perfect union we have always aspired to be — and restore the soul of this nation. https://t.co/nkD23GxirG"
2020-01-09 01:26:03,"JoeBiden","Instead of using his statement today to lay out a coherent strategy on Iran, Donald Trump used it to mislead the country on the Obama-Biden record. He's been President for three years. It's time he stops blaming President Obama for his failures."
2020-01-09 01:26:03,"JoeBiden","I'm thankful no one was hurt in last night's attack. But we're only in this mess because Donald Trump pulled out of the Iran Deal (which even his advisors said was working), turned his back on our allies, and had no strategy for what comes next."
2020-01-09 00:34:36,"JoeBiden","Gabby is one of the strongest people I know. The resilience she has shown is remarkable. I'm inspired by her courage in turning tragedy into purpose and grateful for her relentless determination to make our country a safer place for all. https://t.co/PHlQy6cxYF"
2020-01-08 23:35:00,"JoeBiden","3,820 days — that's how long it's been since the federal minimum wage was last raised. It’s unacceptable. Raising the minimum wage to $15 an hour nationwide should be just our starting point for ensuring workers receive the pay they deserve. https://t.co/pL3qZXsCJu"
2020-01-08 20:35:00,"JoeBiden","Pope Francis is absolutely right. As a nation, we have a moral obligation to ensure everyone has access to the care they need. Health care is a right for all — not a privilege for the few. https://t.co/c84y4GAMCq"
2020-01-08 18:40:00,"JoeBiden","We have to rebuild the middle class. But this time, we have to make sure that people historically left out of the middle class — whether due to race, gender, sexual orientation, disability, or religion — have the chance to be included in our success. https://t.co/YTwf2WYOYd"
2020-01-08 01:37:00,"JoeBiden","I’m going to hold off on commenting on the news tonight until we know more, but there is one thing I will say: Jill and I are keeping our troops and Americans overseas in our prayers. We hope you’ll keep them in yours."
2020-01-07 22:30:00,"JoeBiden","Donald Trump says he wants to end endless wars in the Middle East, yet he is bringing us dangerously close to starting a new one. https://t.co/lTXpzBrqQR"
2020-01-07 22:05:24,"JoeBiden","Estoy con el pueblo de Puerto Rico, nuestros conciudadanos, en este momento de necesidad. Es inconcebible que gran parte del arduo trabajo de la recuperación ante desastres aún no se haya hecho. Tenemos que ofrecer apoyo concreto a Puerto Rico antes de que se pierdan más vidas. https://t.co/b4baNN7hYj"
2020-01-07 20:33:42,"JoeBiden","I stand with the people of Puerto Rico, our fellow citizens, in this moment of need. It’s unconscionable that so much of the hard work of disaster recovery continues to be left undone. We've got to deliver concrete support for Puerto Rico now before more lives are lost. https://t.co/b4baNN7hYj"
2020-01-07 20:14:15,"JoeBiden","Nicolás Maduro is a dictator. I strongly condemn his regime’s violent takeover of the Venezuelan National Assembly, the country’s sole remaining democratic institution. https://t.co/mzrg9e8t5X"
2020-01-07 19:20:00,"JoeBiden","Donald Trump is the most reckless &amp; incompetent commander in chief we've ever had. Every day he directs American national security is a dangerous day for the world.

We have to get him out of the White House. Chip in to help make him a one-term president: https://t.co/rvjLIX0Fxy"
2020-01-07 17:57:37,"JoeBiden","At 1:00 PM, I'll be speaking about the escalating situation with Iran and the imperative need to restore respected, responsible, and dignified leadership on the world stage. Tune in to watch live: https://t.co/wjXqg8F4Z9"
2020-01-07 00:18:08,"JoeBiden","Trump wants to ignore climate science when making infrastructure decisions. In the Biden Administration, every dollar spent toward rebuilding our roads, bridges, buildings, the electric grid, and our water infrastructure will be used to reduce and withstand a changing climate. https://t.co/QYjbobZQAD"
2020-01-06 21:31:00,"JoeBiden","On Día de los Reyes, as Christmas comes to a close, we are reminded of the call of the three kings: to give of ourselves without expectation, seek peace no matter how long the journey, and know that a bright future is within reach. Jill and I wish a Happy Three Kings’ Day to all!"
2020-01-06 19:30:00,"JoeBiden","Let's be clear: Donald Trump does not have the authority to take us into war with Iran without Congressional approval. A president should never take this nation to war without the informed consent of the American people."
2020-01-06 16:47:09,"JoeBiden","John Deere is laying off yet another round of workers in Iowa because of Donald Trump's reckless trade war. All he's succeeded at is taking jobs away from American workers. It has to stop. https://t.co/bIXYrQ240G"
2020-01-06 00:56:27,"JoeBiden","I stand in solidarity with those marching in New York against the rise of anti-Semitism. This is what the battle for the soul of our nation looks like — and it's up to all of us to reject intolerance in all its forms and give hate no safe harbor. https://t.co/XyTOdFhpKM"
2020-01-06 00:32:00,"JoeBiden","Our Statue of Liberty invites in the tired, the poor, the huddled masses yearning to breathe free. But Donald Trump has slammed the door in the face of families fleeing persecution and violence. Jill traveled to Matamoros to shed light on how these policies hurt asylum seekers. https://t.co/2Bwwl2pEzq"
2020-01-05 22:48:03,"JoeBiden","This is a crisis of Donald Trump’s own making. He claimed pulling out of the Iran deal would deter Iranian aggression and result in a better deal. He has failed on both counts.

He is the most erratic and incompetent commander in chief we’ve ever had. https://t.co/wHhWJA1Zhm"
2020-01-05 19:40:00,"JoeBiden","Hey @realDonaldTrump, do you think the American people want another war in the Middle East? Des Moines certainly doesn’t. https://t.co/uFgQuqg1oL"
2020-01-05 03:26:59,"JoeBiden","The more the walls close in on this guy, the more irrational he becomes. https://t.co/Nba7Color1"
2020-01-04 23:41:39,"JoeBiden","The world is burning, yet Donald Trump continues to deny the evidence of climate change before all of our eyes. We have to get him out of the White House and take urgent global action to combat the climate crisis before it’s too late. https://t.co/z6EK9uYXzO"
2020-01-04 21:29:06,"JoeBiden","This simply shouldn’t happen in America. Folks deserve access to affordable, quality long-term care in their homes. 

We have to fight for Alex and those who use long-term care. https://t.co/xOcxW2YJPt"
2020-01-04 20:20:00,"JoeBiden","We can overcome four years of Donald Trump, but if we give him eight years in the White House he will forever and fundamentally alter the character of this nation. We can't let that happen. https://t.co/LPhHZS08UE"
2020-01-04 17:40:00,"JoeBiden","On the trail, I hear countless stories from folks whose lives have been changed by Obamacare. We can't afford to start over—we need a president who will protect and build on it to ensure everyone has access to quality, affordable care. https://t.co/99TUE7n9Gs"
2020-01-04 01:05:00,"JoeBiden","The prospect of direct conflict with Iran is greater than ever. Does Donald Trump have a strategy for what comes next?

Nothing we have seen from this Administration suggests that they are prepared to deal with the risks we now confront. https://t.co/RF7DD3rcDb"
2020-01-03 21:57:00,"JoeBiden","We need a leader who will be ready on day one to pick up the pieces of Donald Trump's broken foreign policy and repair the damage he has caused around the world. https://t.co/mB6i1U2yPv"
2020-01-03 16:46:09,"JoeBiden","Members of #TeamJoe across the country are fired up and heading to Iowa to spread our campaign’s message to voters. Ready to join them? Sign up to learn more about traveling to Iowa to become a #TeamJoe volunteer <U+2B07><U+FE0F>"
2020-01-03 16:15:00,"JoeBiden","Our world has been set on edge by an erratic, unstable, and dangerously incompetent commander in chief. The stakes could not be higher. Every day that Donald Trump directs American national security is a dangerous day for the United States and the world. https://t.co/EoWjabVp3u"
2020-01-03 04:32:26,"JoeBiden","My statement on the killing of Qassem Soleimani. https://t.co/4Q9tlLAYFB"
2020-01-03 02:22:25,"JoeBiden","Donald Trump stacked the Supreme Court with justices to try to overturn Roe v. Wade—and now Republicans are seizing the opportunity to restrict a woman's constitutional right to choose. We have to fight these attacks and ensure this choice remains between a woman and her doctor. https://t.co/5goWP2Bkuv"
2020-01-03 01:30:00,"JoeBiden","We're just one full day into 2020 and there have already been at least three mass shootings across the country.
 
Enough is enough. We have a moral obligation to do everything in our power to end this gun violence epidemic."
2020-01-03 00:49:31,"JoeBiden","Before the holidays, Jill walked across the Gateway International Bridge into Matamoros, Mexico, where families are enduring inhumane conditions. Jill witnessed the cruelty of Trump's policies and the resiliency of those risking their lives to seek asylum. https://t.co/3KLjtwEtNE"
2020-01-02 23:01:00,"JoeBiden","If you're a teacher or a firefighter, you're probably paying more in taxes than Amazon or Netflix. We've got to make sure corporations pay their fair share."
2020-01-02 19:01:03,"JoeBiden","I'm excited to share that we raised $22.7 million this last quarter — our biggest quarter so far this campaign! Thank you to everyone who chipped in what you could — your support means the world to me. You truly are the heart of our campaign. https://t.co/L53z9YbLsX"
2020-01-02 17:55:00,"JoeBiden","Like Vicky said, we need a president who will restore integrity to the White House. https://t.co/i8k2OwsK7k"
2020-01-02 16:10:00,"JoeBiden","It was a privilege to work with @JulianCastro during the Obama Administration, and a true honor to be in this talented field of candidates with him. He led his historic campaign with grace and heart and used his platform to lift the voices of others. Thank you, Mr. Secretary."
2020-01-02 02:07:41,"JoeBiden","Every day that Donald Trump remains in the White House puts the future of our planet at risk. We have to beat him this November and take immediate action to address the climate emergency. https://t.co/nMDFaCV4Up"
2020-01-02 01:05:00,"JoeBiden","This election is about the soul of our nation — and Donald Trump is poison to our soul. https://t.co/cwzycLJV0d"
2020-01-02 00:01:00,"JoeBiden","With just over one month until the Iowa Caucus, we need all hands on deck to talk with folks about what's at stake in this election.

Join our team today and let's get to work: https://t.co/gnaFCAUzju"
